fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,home_goals,away_goals,venue_id,venue_name,venue_city,latitude,longitude,geocode_quality_status,geocode_resolver_version,captured_at_utc,source_class,source_name,source_url,evidence_time_status,usable_for_prematch,window_start_utc,window_end_utc,hourly_points,temperature_mean_c,temperature_min_c,temperature_max_c,apparent_temperature_mean_c,relative_humidity_mean_pct,dew_point_mean_c,surface_pressure_mean_hpa,precipitation_sum_mm,rain_sum_mm,showers_sum_mm,snowfall_sum_cm,weather_code_mode,visibility_min_m,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_mean_kmh,wind_gust_max_kmh,wind_direction_mean_deg,research_only,predictive_authority,betting_authority,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
884355,203,T1,2022,HISTORICAL_BRIDGE,2022-08-15T18:45:00+00:00,Kasımpaşa,Fenerbahçe,0,6,22763,Recep Tayyip Erdoğan Stadyumu,İstanbul,41.014,28.95,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-15T18:15:00Z,2022-08-15T21:15:00Z,3,21.333,21.2,21.5,24.4,92,20,1004.7,0,0,0,0,0,24140,5.367,5.5,8.867,9.7,196.958,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867961,39,E0,2022,HISTORICAL_BRIDGE,2022-08-15T19:00:00+00:00,Liverpool,Crystal Palace,1,1,550,Anfield,Liverpool,53.411,-2.978,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-15T18:30:00Z,2022-08-15T21:30:00Z,3,19.3,18.8,20,19.667,77,15.167,1002.267,0,0,,0,3,19000,9.5,10.1,20.167,20.9,273.659,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
877944,140,SP1,2022,HISTORICAL_BRIDGE,2022-08-15T19:30:00+00:00,Real Betis,Elche,3,0,22785,Estadio La Cartuja de Sevilla,Sevilla,37.383,-5.973,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-15T19:00:00Z,2022-08-15T22:00:00Z,4,23.35,22.4,24.6,22.95,64.5,16.175,1008.875,0,0,0,0,0,24140,16.95,20,35.825,43.6,202.996,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
877955,140,SP1,2022,HISTORICAL_BRIDGE,2022-08-19T18:00:00+00:00,Espanyol,Rayo Vallecano,0,2,20421,Stage Front Stadium,Cornella de Llobregat,41.35,2.083,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-19T17:30:00Z,2022-08-19T20:30:00Z,3,24.533,23.1,25.6,26,61.667,16.7,1016.2,0,0,0,0,0,24140,5.6,7.2,16.567,26.3,166.511,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871185,78,D1,2022,HISTORICAL_BRIDGE,2022-08-19T18:30:00+00:00,Borussia Monchengladbach,Hertha Berlin,1,0,20471,BORUSSIA-PARK,Mönchengladbach,51.185,6.442,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-19T18:00:00Z,2022-08-19T21:00:00Z,4,20.375,19,22,21.325,80.25,16.75,1008.175,0.2,0.2,,0,51,,9.425,11.4,19.35,25.9,256.348,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871495,61,F1,2022,HISTORICAL_BRIDGE,2022-08-19T19:00:00+00:00,Lyon,Estac Troyes,4,1,666,Groupama Stadium,Décines-Charpieu,45.769,4.959,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-19T18:30:00Z,2022-08-19T21:30:00Z,3,19.633,19,20.3,20.533,78.667,15.833,997.267,0.2,0.2,0,0,0,24140,7.167,8.7,15.6,16.2,28.673,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898629,94,P1,2022,HISTORICAL_BRIDGE,2022-08-19T19:15:00+00:00,Estoril,Rio Ave,2,2,1274,Estádio António Coimbra da Mota,Estoril,38.706,-9.398,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-19T18:45:00Z,2022-08-19T21:45:00Z,3,27.933,26.8,29.3,23.9,28,7.833,1012.767,0,0,0,0,0,24140,23.833,24.5,44.433,45.4,356.334,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
877956,140,SP1,2022,HISTORICAL_BRIDGE,2022-08-19T20:00:00+00:00,Sevilla,Valladolid,1,1,1494,Estadio Ramón Sánchez Pizjuán,Sevilla,37.383,-5.973,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-19T19:30:00Z,2022-08-19T22:30:00Z,3,29.467,28,31.3,28.233,32.667,11.433,1013.1,0,0,0,0,0,24140,11.4,14.1,23.3,24.5,258.926,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867974,39,E0,2022,HISTORICAL_BRIDGE,2022-08-20T11:30:00+00:00,Tottenham,Wolves,1,0,593,Tottenham Hotspur Stadium,London,51.509,-0.126,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T11:00:00Z,2022-08-20T14:00:00Z,4,22.15,20.8,23.5,20.5,47.25,10.375,1014.65,0,0,,0,3,19820,12.6,14.4,33.65,37.4,225.499,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868700,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-20T11:30:00+00:00,Hibernian,Rangers,2,2,1394,Easter Road Stadium,Edinburgh,55.952,-3.196,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T11:00:00Z,2022-08-20T14:00:00Z,4,17.275,15.1,18.6,13.6,57,8.4,998.875,0.2,0.2,,0,0,24420,24.125,26.3,53.65,59,250.997,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871182,78,D1,2022,HISTORICAL_BRIDGE,2022-08-20T13:30:00+00:00,Borussia Dortmund,Werder Bremen,2,3,19381,SIGNAL IDUNA PARK,Dortmund,51.515,7.466,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:00:00Z,2022-08-20T16:00:00Z,4,23.05,22.6,23.4,22.8,58.5,14.475,1006.05,0.2,0.2,,0,51,,12.175,14.1,27.45,28.8,274.745,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871183,78,D1,2022,HISTORICAL_BRIDGE,2022-08-20T13:30:00+00:00,Bayer Leverkusen,1899 Hoffenheim,0,3,699,BayArena,Leverkusen,51.03,6.984,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:00:00Z,2022-08-20T16:00:00Z,4,23.925,23.1,24.4,22.875,50,12.85,1011.275,0,0,,0,0,,13.075,13.6,28.05,28.4,282.25,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871189,78,D1,2022,HISTORICAL_BRIDGE,2022-08-20T13:30:00+00:00,FC Augsburg,FSV Mainz 05,1,2,698,WWK Arena,Augsburg,48.372,10.899,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:00:00Z,2022-08-20T16:00:00Z,4,19.625,18.3,20.8,19.85,79.75,15.925,960.8,7.4,7.4,4.8,0,61,5360,12.175,17.4,29.35,36,271.444,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871190,78,D1,2022,HISTORICAL_BRIDGE,2022-08-20T13:30:00+00:00,VfB Stuttgart,SC Freiburg,0,1,20473,MHPArena,Stuttgart,48.782,9.177,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:00:00Z,2022-08-20T16:00:00Z,4,22.4,20.8,23.2,22.45,62.25,14.7,987.85,0.4,0.4,3,0,3,8020,10.325,11.9,24.2,25.9,275.752,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867967,39,E0,2022,HISTORICAL_BRIDGE,2022-08-20T14:00:00+00:00,Crystal Palace,Aston Villa,3,1,525,Selhurst Park,London,51.509,-0.126,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:30:00Z,2022-08-20T16:30:00Z,3,23.733,23.5,24,22.233,41.667,10,1013.533,0,0,,0,2,19120,10.9,12.6,31.567,34.9,226.336,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867968,39,E0,2022,HISTORICAL_BRIDGE,2022-08-20T14:00:00+00:00,Everton,Nottingham Forest,1,1,22033,Hill Dickinson Stadium,"Liverpool, Merseyside",53.411,-2.978,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:30:00Z,2022-08-20T16:30:00Z,3,21.167,20.8,21.5,17.067,49,10,1010,0,0,,0,3,28460,28.3,28.4,59.267,59.8,230.334,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867969,39,E0,2022,HISTORICAL_BRIDGE,2022-08-20T14:00:00+00:00,Fulham,Brentford,3,2,535,Craven Cottage,London,51.509,-0.126,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:30:00Z,2022-08-20T16:30:00Z,3,23.733,23.5,24,22.233,41.667,10,1013.533,0,0,,0,2,19120,10.9,12.6,31.567,34.9,226.336,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868699,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-20T14:00:00+00:00,Dundee Utd,ST Mirren,0,3,1388,Tannadice Park,Dundee,56.469,-2.975,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:30:00Z,2022-08-20T16:30:00Z,3,17.733,17.5,18,12.4,46.667,6.2,997.833,0,0,,0,0,34240,30.967,31.7,63.967,65.5,245.331,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868701,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-20T14:00:00+00:00,Motherwell,Livingston,1,0,1398,Fir Park,Motherwell,55.789,-3.992,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:30:00Z,2022-08-20T16:30:00Z,3,17.733,17.4,18,14.167,50.333,7.267,998.4,0,0,,0,0,23880,20.633,23.8,45.5,50.8,236.68,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868703,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-20T14:00:00+00:00,ST Johnstone,Aberdeen,0,1,1403,McDiarmid Park,Perth,56.395,-3.431,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T13:30:00Z,2022-08-20T16:30:00Z,3,17.833,17.5,18.1,13.767,49,6.967,1005.6,0,0,,0,0,33720,22.567,26.6,49.167,57.2,243.32,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898625,94,P1,2022,HISTORICAL_BRIDGE,2022-08-20T14:30:00+00:00,Santa Clara,Arouca,1,2,1289,Estádio de São Miguel,"Ponta Delgada, Ilha de São Miguel, Açores",37.74,-25.669,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T14:00:00Z,2022-08-20T17:00:00Z,4,23.925,23.7,24.2,26.675,59.25,15.5,1023.975,0,0,0,0,3,24140,3.95,7.2,19.425,24.8,124.315,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874766,144,B1,2022,HISTORICAL_BRIDGE,2022-08-20T16:15:00+00:00,Genk,Cercle Brugge,2,1,12455,Cegeka Arena,Genk,50.965,5.501,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T15:45:00Z,2022-08-20T18:45:00Z,3,21.767,20.6,22.9,20.267,51,11.167,1009.8,0,0,,0,1,,12.4,15.5,29.133,32.4,282.52,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867966,39,E0,2022,HISTORICAL_BRIDGE,2022-08-20T16:30:00+00:00,Bournemouth,Arsenal,0,3,504,Vitality Stadium,"Bournemouth, Dorset",50.72,-1.879,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:37:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T16:00:00Z,2022-08-20T19:00:00Z,4,19.85,18.6,21.1,18,66.75,13.45,1016,0,0,,0,3,18060,20.425,22,45.45,49,232.5,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871184,78,D1,2022,HISTORICAL_BRIDGE,2022-08-20T16:30:00+00:00,Union Berlin,RB Leipzig,2,1,748,Stadion An der Alten Försterei,Berlin,52.524,13.411,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T16:00:00Z,2022-08-20T19:00:00Z,4,20.15,19.4,21.1,21.375,82.25,17,1010.575,0.4,0.4,0.7,0,3,19200,8.325,9.5,17,23.4,311.734,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881790,135,I1,2022,HISTORICAL_BRIDGE,2022-08-20T16:30:00+00:00,Torino,Lazio,0,0,943,Stadio Olimpico Grande Torino,Torino,45.07,7.687,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T16:00:00Z,2022-08-20T19:00:00Z,4,27.6,23.3,30.6,30.05,57.75,18.35,983.9,0,0,0,0,0,24140,3.9,6.6,9.175,11.2,85.465,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881791,135,I1,2022,HISTORICAL_BRIDGE,2022-08-20T16:30:00+00:00,Udinese,Salernitana,0,0,20416,Bluenergy Stadium,Udine,46.069,13.237,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T16:00:00Z,2022-08-20T19:00:00Z,4,24.025,21.8,26.2,25.125,62.25,16.25,998.475,0,0,0,0,3,24140,7.1,14,19.175,29.5,33.552,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872246,88,N1,2022,HISTORICAL_BRIDGE,2022-08-20T16:45:00+00:00,Fortuna Sittard,Cambuur,1,4,1129,Fortuna Sittard Stadion,Sittard,50.998,5.869,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T16:15:00Z,2022-08-20T19:15:00Z,3,20.767,19,22.4,19.833,55.333,11.433,1011.6,0,0,,0,0,,9.167,12.2,22.067,25.9,280.529,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881792,135,I1,2022,HISTORICAL_BRIDGE,2022-08-20T18:45:00+00:00,Inter,Spezia,3,0,907,Stadio Giuseppe Meazza,Milano,45.464,9.19,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T18:15:00Z,2022-08-20T21:15:00Z,3,22.267,21.2,23.6,23.3,71.667,16.9,994.9,0,0,0,0,0,24140,9.4,11.2,16.2,16.9,339.704,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881793,135,I1,2022,HISTORICAL_BRIDGE,2022-08-20T18:45:00+00:00,Sassuolo,Lecce,1,0,935,MAPEI Stadium - Città del Tricolore,Reggio Emilia,44.698,10.631,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T18:15:00Z,2022-08-20T21:15:00Z,3,23.3,22.4,24.3,23.8,55.333,13.833,1003.733,0,0,0,0,0,24140,4.933,6.1,8.4,9,181.57,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871496,61,F1,2022,HISTORICAL_BRIDGE,2022-08-20T19:00:00+00:00,Marseille,Nantes,2,1,12678,Stade Orange Vélodrome,Marseille,43.297,5.381,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T18:30:00Z,2022-08-20T21:30:00Z,3,25.033,24.4,25.7,22.6,48.667,13.467,1010.033,0,0,0,0,0,24140,24.067,25.3,45.367,47.2,346,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898626,94,P1,2022,HISTORICAL_BRIDGE,2022-08-20T19:30:00+00:00,FC Porto,Sporting CP,3,0,1286,Estádio Do Dragão,Porto,41.148,-8.611,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T19:00:00Z,2022-08-20T22:00:00Z,4,18.425,18.1,19.1,18.475,88,16.375,1009.8,0,0,0,0,0,24140,14.55,17.6,28.35,32.8,331.738,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
877954,140,SP1,2022,HISTORICAL_BRIDGE,2022-08-20T20:00:00+00:00,Celta Vigo,Real Madrid,1,4,22784,Estadio Abanca-Balaídos,Vigo,42.233,-8.723,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-20T19:30:00Z,2022-08-20T22:30:00Z,3,21.433,20.2,22.7,22.633,75.333,16.867,1010.4,0,0,0,0,0,24140,8.1,8.8,21.5,24.1,324.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872243,88,N1,2022,HISTORICAL_BRIDGE,2022-08-21T10:15:00+00:00,Groningen,GO Ahead Eagles,1,0,12276,Euroborg,Groningen,53.219,6.567,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-21T09:45:00Z,2022-08-21T12:45:00Z,3,21.2,20.5,21.6,20.467,65.667,14.533,1013.367,0.6,0.6,,0,51,,15.567,15.9,30.833,32,237.006,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871497,61,F1,2022,HISTORICAL_BRIDGE,2022-08-21T11:00:00+00:00,Strasbourg,Reims,1,1,681,Stade de la Meinau,Strasbourg,48.584,7.746,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-21T10:30:00Z,2022-08-21T13:30:00Z,3,24.9,24.2,25.6,26.567,48.333,13.2,998.633,0,0,0,0,0,24140,4.433,4.7,15.7,16.2,296.941,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874769,144,B1,2022,HISTORICAL_BRIDGE,2022-08-21T11:30:00+00:00,Club Brugge KV,Kortrijk,2,1,176,Jan Breydelstadion,Brugge,51.209,3.224,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-21T11:00:00Z,2022-08-21T14:00:00Z,4,21.075,20.7,21.4,19.975,60.75,13.225,1015.575,0.2,0.2,,0,3,,14.675,17.7,31.2,34.9,262.246,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872247,88,N1,2022,HISTORICAL_BRIDGE,2022-08-21T12:30:00+00:00,Sparta Rotterdam,Ajax,0,1,10505,Sparta-Stadion Het Kasteel,Rotterdam,51.922,4.479,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-21T12:00:00Z,2022-08-21T15:00:00Z,4,22.175,21.2,22.8,20.95,54.75,12.675,1015.95,0,0,,0,3,,14.95,16.3,34.3,38.5,258.24,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867970,39,E0,2022,HISTORICAL_BRIDGE,2022-08-21T13:00:00+00:00,Leeds,Chelsea,3,0,546,Elland Road,"Leeds, West Yorkshire",53.796,-1.548,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:39:03Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-21T12:30:00Z,2022-08-21T15:30:00Z,3,20.633,20.3,20.8,17.9,37.667,5.667,1008.867,0,0,,0,1,33420,13.233,14.8,35.867,38.9,282.333,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
