fixture_id,kickoff_utc,team_id,team_name,side,pair_candidates,pair_eligible_prior,pair_prior_sample_mean,pair_points_delta_mean,pair_points_delta_min,pair_points_delta_max,trio_candidates,trio_eligible_prior,trio_prior_sample_mean,trio_points_delta_mean,trio_points_delta_min,trio_points_delta_max,line_candidates,line_eligible_prior,line_prior_sample_mean,line_points_delta_mean,line_points_delta_min,line_points_delta_max,anti_pair_prior_count,anti_trio_prior_count,anti_line_prior_count,team_points,team_goal_diff,outcome_known_after_match_only,strictly_prior_combo_history_only,temporal_authority,prematch_observation_time_known,validation_authority,research_only
1382426,2025-07-25T18:45:00+00:00,1393,Union St. Gilloise,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382440,2025-08-03T16:30:00+00:00,1393,Union St. Gilloise,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,5.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382445,2025-08-09T18:45:00+00:00,1393,Union St. Gilloise,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382453,2025-08-16T18:45:00+00:00,1393,Union St. Gilloise,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382464,2025-08-24T16:30:00+00:00,1393,Union St. Gilloise,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382472,2025-08-31T16:30:00+00:00,1393,Union St. Gilloise,HOME,55,3,5,0.0,0.0,0.0,165,1,5,0.0,0.0,0.0,3,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382476,2025-09-13T16:15:00+00:00,1393,Union St. Gilloise,AWAY,55,14,5.071,0.067,-0.067,0.133,165,32,4.375,0.199,-0.089,0.489,3,0,,,,,2,1,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382486,2025-09-21T11:30:00+00:00,1393,Union St. Gilloise,AWAY,55,24,5.542,0.057,-0.133,0.333,165,51,4.745,0.099,-0.321,0.444,3,1,4,-0.321,-0.321,-0.321,5,8,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382497,2025-09-27T18:45:00+00:00,1393,Union St. Gilloise,HOME,55,16,5.562,0.069,-0.181,0.31,165,27,4.519,0.102,-0.16,0.413,3,0,,,,,3,7,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382500,2025-10-05T16:30:00+00:00,1393,Union St. Gilloise,AWAY,55,44,6.295,0.037,-0.131,0.292,165,117,5.248,0.065,-0.276,0.385,3,2,5,-0.112,-0.276,0.052,10,31,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382508,2025-10-18T18:45:00+00:00,1393,Union St. Gilloise,HOME,55,28,7.179,-0.025,-0.174,0.181,165,56,6.018,-0.069,-0.356,0.201,3,1,6,-0.356,-0.356,-0.356,11,29,1,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382516,2025-10-26T18:15:00+00:00,1393,Union St. Gilloise,HOME,55,17,7.471,-0.003,-0.136,0.153,165,27,5.815,0.022,-0.274,0.575,3,0,,,,,7,12,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382527,2025-11-01T15:00:00+00:00,1393,Union St. Gilloise,AWAY,55,30,8.067,-0.018,-0.285,0.25,165,65,6.462,-0.025,-0.561,0.379,3,0,,,,,14,34,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382426,2025-07-25T18:45:00+00:00,740,Antwerp,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382438,2025-08-03T11:30:00+00:00,740,Antwerp,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382449,2025-08-10T17:15:00+00:00,740,Antwerp,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382456,2025-08-17T16:30:00+00:00,740,Antwerp,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382462,2025-08-24T11:30:00+00:00,740,Antwerp,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382468,2025-08-30T16:15:00+00:00,740,Antwerp,AWAY,55,10,5,0.0,0.0,0.0,165,10,5,0.0,0.0,0.0,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382478,2025-09-14T11:30:00+00:00,740,Antwerp,HOME,55,15,5.4,0.08,0.0,0.15,165,20,5.2,0.14,0.0,0.2,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382483,2025-09-20T18:45:00+00:00,740,Antwerp,AWAY,55,15,6.4,0.057,0.0,0.107,165,20,6.2,0.1,0.0,0.143,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382492,2025-09-27T14:00:00+00:00,740,Antwerp,AWAY,55,15,6.733,0.076,0.0,0.175,165,20,6.2,0.14,0.0,0.233,3,1,5,0.233,0.233,0.233,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382501,2025-10-04T18:45:00+00:00,740,Antwerp,HOME,55,15,7.733,0.051,0.0,0.111,165,20,7.2,0.093,0.0,0.148,3,1,6,0.148,0.148,0.148,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382511,2025-10-20T13:00:00+00:00,740,Antwerp,AWAY,55,10,8.5,0.049,0.0,0.093,165,10,7.9,0.087,0.0,0.124,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382519,2025-10-26T12:30:00+00:00,740,Antwerp,HOME,55,10,9.5,0.035,0.0,0.062,165,10,8.9,0.06,0.0,0.083,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382525,2025-11-02T17:30:00+00:00,740,Antwerp,AWAY,55,18,8.056,-0.15,-0.4,0.042,165,30,6.4,-0.308,-0.533,0.056,3,0,,,,,8,20,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382427,2025-07-26T14:00:00+00:00,6215,Dender,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382436,2025-08-02T16:15:00+00:00,6215,Dender,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382442,2025-08-08T18:45:00+00:00,6215,Dender,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382454,2025-08-17T11:30:00+00:00,6215,Dender,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382465,2025-08-24T17:15:00+00:00,6215,Dender,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382471,2025-08-30T18:45:00+00:00,6215,Dender,AWAY,55,15,5,0.0,0.0,0.0,165,20,5,0.0,0.0,0.0,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382476,2025-09-13T16:15:00+00:00,6215,Dender,HOME,55,27,5.556,-0.007,-0.067,0.033,165,56,5.25,-0.018,-0.089,0.044,3,0,,,,,6,21,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382482,2025-09-19T18:45:00+00:00,6215,Dender,AWAY,55,21,6.429,-0.011,-0.06,0.024,165,35,6.143,-0.022,-0.079,0.032,3,0,,,,,6,15,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382491,2025-09-28T17:15:00+00:00,6215,Dender,HOME,55,27,6.889,-0.012,-0.054,0.029,165,56,6.232,-0.018,-0.071,0.04,3,0,,,,,11,25,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382505,2025-10-05T14:00:00+00:00,6215,Dender,AWAY,55,31,6.774,-0.005,-0.067,0.046,165,71,5.761,-0.018,-0.092,0.081,3,0,,,,,10,36,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382512,2025-10-19T14:00:00+00:00,6215,Dender,HOME,55,26,7.462,-0.024,-0.087,0.017,165,45,6.689,-0.046,-0.103,0.022,3,0,,,,,11,29,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382518,2025-10-25T14:00:00+00:00,6215,Dender,AWAY,55,27,8.556,-0.01,-0.065,0.043,165,55,7.364,-0.011,-0.087,0.06,3,0,,,,,11,25,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382529,2025-11-01T17:15:00+00:00,6215,Dender,AWAY,55,21,9.238,0.009,-0.042,0.088,165,35,8,0.024,-0.056,0.158,3,1,4,0.144,0.144,0.144,4,6,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382530,2025-11-07T19:45:00+00:00,6215,Dender,HOME,55,36,9.639,0.001,-0.078,0.072,165,83,8.289,0.005,-0.088,0.124,3,1,5,0.074,0.074,0.074,10,27,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382427,2025-07-26T14:00:00+00:00,741,Cercle Brugge,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382439,2025-08-03T14:00:00+00:00,741,Cercle Brugge,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382443,2025-08-09T14:00:00+00:00,741,Cercle Brugge,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382457,2025-08-17T17:15:00+00:00,741,Cercle Brugge,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382460,2025-08-23T16:15:00+00:00,741,Cercle Brugge,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382466,2025-08-29T18:45:00+00:00,741,Cercle Brugge,HOME,55,28,5,0.0,0.0,0.0,165,56,5,0.0,0.0,0.0,3,1,5,0.0,0.0,0.0,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382479,2025-09-14T14:00:00+00:00,741,Cercle Brugge,HOME,55,28,6,0.0,0.0,0.0,165,56,6,0.0,0.0,0.0,3,1,6,0.0,0.0,0.0,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382485,2025-09-21T17:15:00+00:00,741,Cercle Brugge,AWAY,55,27,6.111,0.079,0.0,0.229,165,56,5.607,0.167,0.0,0.369,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382495,2025-09-28T14:00:00+00:00,741,Cercle Brugge,HOME,55,34,6.676,0.063,0.0,0.188,165,77,6.091,0.125,0.0,0.281,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382501,2025-10-04T18:45:00+00:00,741,Cercle Brugge,AWAY,55,21,7.905,0.057,0.0,0.143,165,35,7.429,0.109,0.0,0.19,3,1,5,0.364,0.364,0.364,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382509,2025-10-19T11:30:00+00:00,741,Cercle Brugge,HOME,55,27,8,0.043,0.0,0.161,165,56,6.946,0.095,0.0,0.208,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382515,2025-10-26T15:00:00+00:00,741,Cercle Brugge,HOME,55,27,8.074,0.073,0.0,0.417,165,54,6.796,0.154,0.0,0.591,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382522,2025-11-02T18:15:00+00:00,741,Cercle Brugge,AWAY,55,42,7.69,0.061,-0.2,0.429,165,112,6.08,0.114,-0.25,0.602,3,1,4,-0.15,-0.15,-0.15,4,19,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382428,2025-07-26T16:15:00+00:00,266,KV Mechelen,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382434,2025-08-01T18:45:00+00:00,266,KV Mechelen,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382444,2025-08-09T16:15:00+00:00,266,KV Mechelen,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382452,2025-08-16T16:15:00+00:00,266,KV Mechelen,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382462,2025-08-24T11:30:00+00:00,266,KV Mechelen,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382467,2025-08-30T14:00:00+00:00,266,KV Mechelen,HOME,55,6,5,0.0,0.0,0.0,165,4,5,0.0,0.0,0.0,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382474,2025-09-12T18:45:00+00:00,266,KV Mechelen,AWAY,55,10,5.1,0.027,-0.117,0.083,165,18,4.333,0.071,-0.156,0.306,3,0,,,,,2,8,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382485,2025-09-21T17:15:00+00:00,266,KV Mechelen,HOME,55,10,5.9,-0.011,-0.107,0.06,165,10,5.5,-0.036,-0.143,0.079,3,0,,,,,4,6,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382496,2025-09-28T16:30:00+00:00,266,KV Mechelen,AWAY,55,8,6.125,-0.056,-0.213,0.104,165,9,4.889,-0.253,-0.668,0.139,3,0,,,,,5,8,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382503,2025-10-04T14:00:00+00:00,266,KV Mechelen,HOME,55,20,5.85,-0.012,-0.363,0.288,165,39,4.744,-0.06,-0.458,0.558,3,1,5,-0.059,-0.059,-0.059,10,18,1,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382512,2025-10-19T14:00:00+00:00,266,KV Mechelen,AWAY,55,20,6.8,-0.048,-0.389,0.194,165,34,5.441,-0.172,-0.459,0.207,3,0,,,,,10,27,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382514,2025-10-25T16:15:00+00:00,266,KV Mechelen,HOME,55,36,6.5,-0.029,-0.292,0.2,165,70,5.471,-0.04,-0.64,0.675,3,0,,,,,11,21,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382523,2025-11-01T19:45:00+00:00,266,KV Mechelen,AWAY,55,23,7.217,-0.062,-0.439,0.165,165,50,5.52,-0.086,-0.515,0.179,3,0,,,,,9,19,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382428,2025-07-26T16:15:00+00:00,600,Zulte Waregem,HOME,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382435,2025-08-02T14:00:00+00:00,600,Zulte Waregem,AWAY,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382447,2025-08-10T14:00:00+00:00,600,Zulte Waregem,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382451,2025-08-16T14:00:00+00:00,600,Zulte Waregem,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382461,2025-08-23T18:45:00+00:00,600,Zulte Waregem,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1382473,2025-08-31T17:15:00+00:00,600,Zulte Waregem,AWAY,55,15,5,0.0,0.0,0.0,165,20,5,0.0,0.0,0.0,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
