fixture_id,country,provider_competition_id,competition_name,season,round,kickoff_utc,home_team,away_team,team_id,team_name,side,formation,coach_id,coach_name,starting_xi_json,starting_xi_count,substitutes_json,substitutes_count,retrieved_at_utc,source_endpoint,temporal_authority,archive_version
1378974,England,39,Premier League,2025,Regular Season - 1,2025-08-16T14:00:00+00:00,Tottenham,Burnley,44,Burnley,AWAY,5-4-1,28675,Mike Jackson,"[{""grid"":""1:1"",""id"":18886,""name"":""M. Dubravka"",""number"":1,""pos"":""G""},{""grid"":""2:5"",""id"":128895,""name"":""O. Sonne"",""number"":22,""pos"":""D""},{""grid"":""2:4"",""id"":627,""name"":""K. Walker"",""number"":2,""pos"":""D""},{""grid"":""2:3"",""id"":47903,""name"":""H. Ekdal"",""number"":18,""pos"":""D""},{""grid"":""2:2"",""id"":179400,""name"":""M. Esteve"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":375915,""name"":""Q. Hartman"",""number"":3,""pos"":""D""},{""grid"":""3:4"",""id"":180560,""name"":""H. Mejbri"",""number"":28,""pos"":""M""},{""grid"":""3:3"",""id"":20303,""name"":""J. Laurent"",""number"":29,""pos"":""M""},{""grid"":""3:2"",""id"":19827,""name"":""J. Cullen"",""number"":24,""pos"":""M""},{""grid"":""3:1"",""id"":196855,""name"":""J. Anthony"",""number"":11,""pos"":""M""},{""grid"":""4:1"",""id"":98936,""name"":""L. Foster"",""number"":9,""pos"":""F""}]",11,"[{""grid"":null,""id"":328273,""name"":""M. Weiss"",""number"":13,""pos"":""G""},{""grid"":null,""id"":36927,""name"":""Z. Flemming"",""number"":19,""pos"":""M""},{""grid"":null,""id"":1746,""name"":""J. Worrall"",""number"":4,""pos"":""D""},{""grid"":null,""id"":278079,""name"":""A. Ramsey"",""number"":21,""pos"":""M""},{""grid"":null,""id"":161621,""name"":""L. Tchaouna"",""number"":17,""pos"":""F""},{""grid"":null,""id"":270508,""name"":""L. Ugochukwu"",""number"":8,""pos"":""M""},{""grid"":null,""id"":330238,""name"":""Lucas Pires"",""number"":23,""pos"":""D""},{""grid"":null,""id"":22,""name"":""J. Bruun Larsen"",""number"":7,""pos"":""F""},{""grid"":null,""id"":37882,""name"":""M. Edwards"",""number"":10,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378974,England,39,Premier League,2025,Regular Season - 1,2025-08-16T14:00:00+00:00,Tottenham,Burnley,47,Tottenham,HOME,4-3-3,2424,Roberto De Zerbi,"[{""grid"":""1:1"",""id"":31354,""name"":""G. Vicario"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":47519,""name"":""P. Porro"",""number"":23,""pos"":""D""},{""grid"":""2:3"",""id"":30776,""name"":""C. Romero"",""number"":17,""pos"":""D""},{""grid"":""2:2"",""id"":152849,""name"":""M. van de Ven"",""number"":37,""pos"":""D""},{""grid"":""2:1"",""id"":19235,""name"":""D. Spence"",""number"":24,""pos"":""D""},{""grid"":""3:3"",""id"":237129,""name"":""P. M. Sarr"",""number"":29,""pos"":""M""},{""grid"":""3:2"",""id"":328089,""name"":""A. Gray"",""number"":14,""pos"":""M""},{""grid"":""3:1"",""id"":347316,""name"":""L. Bergvall"",""number"":15,""pos"":""M""},{""grid"":""4:3"",""id"":15911,""name"":""M. Kudus"",""number"":20,""pos"":""F""},{""grid"":""4:2"",""id"":2413,""name"":""Richarlison"",""number"":9,""pos"":""F""},{""grid"":""4:1"",""id"":129711,""name"":""B. Johnson"",""number"":22,""pos"":""F""}]",11,"[{""grid"":null,""id"":265826,""name"":""A. Kinsky"",""number"":31,""pos"":""G""},{""grid"":null,""id"":41104,""name"":""J. Palhinha"",""number"":6,""pos"":""M""},{""grid"":null,""id"":270510,""name"":""M. Tel"",""number"":11,""pos"":""F""},{""grid"":null,""id"":164,""name"":""B. Davies"",""number"":33,""pos"":""D""},{""grid"":null,""id"":18883,""name"":""D. Solanke"",""number"":19,""pos"":""F""},{""grid"":null,""id"":863,""name"":""R. Bentancur"",""number"":30,""pos"":""M""},{""grid"":null,""id"":25287,""name"":""K. Danso"",""number"":4,""pos"":""D""},{""grid"":null,""id"":336564,""name"":""W. Odobert"",""number"":28,""pos"":""F""},{""grid"":null,""id"":387521,""name"":""L. Vuskovic"",""number"":16,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378975,England,39,Premier League,2025,Regular Season - 1,2025-08-16T16:30:00+00:00,Wolves,Manchester City,39,Wolves,HOME,3-4-3,25765,Rob Edwards,"[{""grid"":""1:1"",""id"":1590,""name"":""J. Sa"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":18742,""name"":""M. Doherty"",""number"":2,""pos"":""D""},{""grid"":""2:2"",""id"":135068,""name"":""E. Agbadou"",""number"":12,""pos"":""D""},{""grid"":""2:1"",""id"":41606,""name"":""Toti"",""number"":24,""pos"":""D""},{""grid"":""3:4"",""id"":285,""name"":""K. Hoever"",""number"":26,""pos"":""M""},{""grid"":""3:3"",""id"":265784,""name"":""Andre"",""number"":7,""pos"":""M""},{""grid"":""3:2"",""id"":195103,""name"":""Joao Gomes"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":265782,""name"":""D. M. Wolfe"",""number"":6,""pos"":""M""},{""grid"":""4:3"",""id"":3080,""name"":""M. Munetsi"",""number"":5,""pos"":""F""},{""grid"":""4:2"",""id"":2032,""name"":""J. S. Larsen"",""number"":9,""pos"":""F""},{""grid"":""4:1"",""id"":20665,""name"":""J. Bellegarde"",""number"":27,""pos"":""F""}]",11,"[{""grid"":null,""id"":19143,""name"":""S. Johnstone"",""number"":31,""pos"":""G""},{""grid"":null,""id"":24888,""name"":""Hwang Hee-Chan"",""number"":11,""pos"":""F""},{""grid"":null,""id"":7722,""name"":""S. Kalajdzic"",""number"":18,""pos"":""F""},{""grid"":null,""id"":282770,""name"":""R. Gomes"",""number"":21,""pos"":""D""},{""grid"":null,""id"":195717,""name"":""Y. Mosquera"",""number"":15,""pos"":""D""},{""grid"":null,""id"":135334,""name"":""S. Bueno"",""number"":4,""pos"":""D""},{""grid"":null,""id"":13708,""name"":""J. Arias"",""number"":10,""pos"":""M""},{""grid"":null,""id"":280687,""name"":""H. Bueno"",""number"":3,""pos"":""D""},{""grid"":null,""id"":391822,""name"":""F. Lopez"",""number"":28,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378975,England,39,Premier League,2025,Regular Season - 1,2025-08-16T16:30:00+00:00,Wolves,Manchester City,50,Manchester City,AWAY,4-3-3,4,Pep Guardiola,"[{""grid"":""1:1"",""id"":162489,""name"":""J. Trafford"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":284230,""name"":""R. Lewis"",""number"":82,""pos"":""D""},{""grid"":""2:3"",""id"":626,""name"":""J. Stones"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":567,""name"":""R. Dias"",""number"":3,""pos"":""D""},{""grid"":""2:1"",""id"":21138,""name"":""R. Ait-Nouri"",""number"":21,""pos"":""D""},{""grid"":""3:3"",""id"":36902,""name"":""T. Reijnders"",""number"":4,""pos"":""M""},{""grid"":""3:2"",""id"":161933,""name"":""Nico"",""number"":14,""pos"":""M""},{""grid"":""3:1"",""id"":636,""name"":""B. Silva"",""number"":20,""pos"":""M""},{""grid"":""4:3"",""id"":278133,""name"":""O. Bobb"",""number"":52,""pos"":""F""},{""grid"":""4:2"",""id"":1100,""name"":""E. Haaland"",""number"":9,""pos"":""F""},{""grid"":""4:1"",""id"":1422,""name"":""J. Doku"",""number"":11,""pos"":""F""}]",11,"[{""grid"":null,""id"":25004,""name"":""S. Ortega"",""number"":18,""pos"":""G""},{""grid"":null,""id"":633,""name"":""I. Gundogan"",""number"":19,""pos"":""M""},{""grid"":null,""id"":41621,""name"":""M. Nunes"",""number"":27,""pos"":""M""},{""grid"":null,""id"":307123,""name"":""N. O'Reilly"",""number"":33,""pos"":""M""},{""grid"":null,""id"":18861,""name"":""N. Ake"",""number"":6,""pos"":""D""},{""grid"":null,""id"":5,""name"":""M. Akanji"",""number"":25,""pos"":""D""},{""grid"":null,""id"":81573,""name"":""O. Marmoush"",""number"":7,""pos"":""F""},{""grid"":null,""id"":156477,""name"":""R. Cherki"",""number"":10,""pos"":""M""},{""grid"":null,""id"":360114,""name"":""A. Khusanov"",""number"":45,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378976,England,39,Premier League,2025,Regular Season - 1,2025-08-17T13:00:00+00:00,Chelsea,Crystal Palace,49,Chelsea,HOME,4-2-3-1,28620,Calum McFarlane,"[{""grid"":""1:1"",""id"":18959,""name"":""R. Sanchez"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":19545,""name"":""R. James"",""number"":24,""pos"":""D""},{""grid"":""2:3"",""id"":366735,""name"":""J. Acheampong"",""number"":34,""pos"":""D""},{""grid"":""2:2"",""id"":19720,""name"":""T. Chalobah"",""number"":23,""pos"":""D""},{""grid"":""2:1"",""id"":47380,""name"":""M. Cucurella"",""number"":3,""pos"":""D""},{""grid"":""3:2"",""id"":5996,""name"":""E. Fernandez"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":116117,""name"":""M. Caicedo"",""number"":25,""pos"":""M""},{""grid"":""4:3"",""id"":1864,""name"":""P. Neto"",""number"":7,""pos"":""M""},{""grid"":""4:2"",""id"":152982,""name"":""C. Palmer"",""number"":10,""pos"":""M""},{""grid"":""4:1"",""id"":286894,""name"":""J. Gittens"",""number"":11,""pos"":""M""},{""grid"":""5:1"",""id"":10329,""name"":""Joao Pedro"",""number"":20,""pos"":""F""}]",11,"[{""grid"":null,""id"":286616,""name"":""F. Jorgensen"",""number"":12,""pos"":""G""},{""grid"":null,""id"":22094,""name"":""W. Fofana"",""number"":29,""pos"":""D""},{""grid"":null,""id"":161907,""name"":""M. Gusto"",""number"":27,""pos"":""D""},{""grid"":null,""id"":305834,""name"":""Andrey Santos"",""number"":17,""pos"":""M""},{""grid"":null,""id"":334037,""name"":""T. George"",""number"":32,""pos"":""F""},{""grid"":null,""id"":425733,""name"":""Estêvão"",""number"":41,""pos"":""F""},{""grid"":null,""id"":161948,""name"":""L. Delap"",""number"":9,""pos"":""F""},{""grid"":null,""id"":308678,""name"":""D. Essugo"",""number"":14,""pos"":""M""},{""grid"":null,""id"":341642,""name"":""J. Hato"",""number"":21,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378976,England,39,Premier League,2025,Regular Season - 1,2025-08-17T13:00:00+00:00,Chelsea,Crystal Palace,52,Crystal Palace,AWAY,3-4-2-1,1534,Oliver Glasner,"[{""grid"":""1:1"",""id"":19088,""name"":""D. Henderson"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":126949,""name"":""C. Richards"",""number"":26,""pos"":""D""},{""grid"":""2:2"",""id"":20995,""name"":""M. Lacroix"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":67971,""name"":""M. Guehi"",""number"":6,""pos"":""D""},{""grid"":""3:4"",""id"":13736,""name"":""D. Munoz"",""number"":2,""pos"":""M""},{""grid"":""3:3"",""id"":288102,""name"":""A. Wharton"",""number"":20,""pos"":""M""},{""grid"":""3:2"",""id"":18806,""name"":""W. Hughes"",""number"":19,""pos"":""M""},{""grid"":""3:1"",""id"":182201,""name"":""T. Mitchell"",""number"":3,""pos"":""M""},{""grid"":""4:2"",""id"":2218,""name"":""I. Sarr"",""number"":7,""pos"":""F""},{""grid"":""4:1"",""id"":19586,""name"":""E. Eze"",""number"":10,""pos"":""F""},{""grid"":""5:1"",""id"":25927,""name"":""J. Mateta"",""number"":14,""pos"":""F""}]",11,"[{""grid"":null,""id"":22157,""name"":""W. Benitez"",""number"":44,""pos"":""G""},{""grid"":null,""id"":18862,""name"":""N. Clyne"",""number"":17,""pos"":""D""},{""grid"":null,""id"":26303,""name"":""B. Sosa"",""number"":24,""pos"":""D""},{""grid"":null,""id"":402640,""name"":""R. Esse"",""number"":21,""pos"":""M""},{""grid"":null,""id"":2490,""name"":""J. Lerma"",""number"":8,""pos"":""M""},{""grid"":null,""id"":1135,""name"":""O. Edouard"",""number"":22,""pos"":""F""},{""grid"":null,""id"":284449,""name"":""J. Rak-Sakyi"",""number"":49,""pos"":""M""},{""grid"":null,""id"":286458,""name"":""J. Devenny"",""number"":55,""pos"":""M""},{""grid"":null,""id"":380703,""name"":""R. Cardines"",""number"":59,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378977,England,39,Premier League,2025,Regular Season - 1,2025-08-17T15:30:00+00:00,Manchester United,Arsenal,33,Manchester United,HOME,3-4-2-1,25762,Michael Carrick,"[{""grid"":""1:1"",""id"":50132,""name"":""A. Bayindir"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":342970,""name"":""L. Yoro"",""number"":15,""pos"":""D""},{""grid"":""2:2"",""id"":532,""name"":""M. de Ligt"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":891,""name"":""L. Shaw"",""number"":23,""pos"":""D""},{""grid"":""3:4"",""id"":886,""name"":""D. Dalot"",""number"":2,""pos"":""M""},{""grid"":""3:3"",""id"":747,""name"":""Casemiro"",""number"":18,""pos"":""M""},{""grid"":""3:2"",""id"":1485,""name"":""B. Fernandes"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":382452,""name"":""P. Dorgu"",""number"":13,""pos"":""M""},{""grid"":""4:2"",""id"":20589,""name"":""B. Mbeumo"",""number"":19,""pos"":""F""},{""grid"":""4:1"",""id"":19220,""name"":""M. Mount"",""number"":7,""pos"":""F""},{""grid"":""5:1"",""id"":1165,""name"":""M. Cunha"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":2931,""name"":""T. Heaton"",""number"":22,""pos"":""G""},{""grid"":null,""id"":2935,""name"":""H. Maguire"",""number"":5,""pos"":""D""},{""grid"":null,""id"":70100,""name"":""J. Zirkzee"",""number"":11,""pos"":""F""},{""grid"":null,""id"":284322,""name"":""K. Mainoo"",""number"":37,""pos"":""M""},{""grid"":null,""id"":328101,""name"":""T. Fredricson"",""number"":33,""pos"":""D""},{""grid"":null,""id"":51494,""name"":""M. Ugarte"",""number"":25,""pos"":""M""},{""grid"":null,""id"":115589,""name"":""B. Sesko"",""number"":30,""pos"":""F""},{""grid"":null,""id"":157997,""name"":""A. Diallo"",""number"":16,""pos"":""F""},{""grid"":null,""id"":402329,""name"":""A. Heaven"",""number"":26,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378977,England,39,Premier League,2025,Regular Season - 1,2025-08-17T15:30:00+00:00,Manchester United,Arsenal,42,Arsenal,AWAY,4-3-3,7248,Mikel Arteta,"[{""grid"":""1:1"",""id"":19465,""name"":""D. Raya"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":19959,""name"":""B. White"",""number"":4,""pos"":""D""},{""grid"":""2:3"",""id"":22090,""name"":""W. Saliba"",""number"":2,""pos"":""D""},{""grid"":""2:2"",""id"":22224,""name"":""Gabriel"",""number"":6,""pos"":""D""},{""grid"":""2:1"",""id"":157052,""name"":""R. Calafiori"",""number"":33,""pos"":""D""},{""grid"":""3:3"",""id"":37127,""name"":""M. Odegaard"",""number"":8,""pos"":""M""},{""grid"":""3:2"",""id"":47315,""name"":""M. Zubimendi"",""number"":36,""pos"":""M""},{""grid"":""3:1"",""id"":2937,""name"":""D. Rice"",""number"":41,""pos"":""M""},{""grid"":""4:3"",""id"":1460,""name"":""B. Saka"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":18979,""name"":""V. Gyökeres"",""number"":14,""pos"":""F""},{""grid"":""4:1"",""id"":127769,""name"":""G. Martinelli"",""number"":11,""pos"":""F""}]",11,"[{""grid"":null,""id"":2273,""name"":""K. Arrizabalaga"",""number"":13,""pos"":""G""},{""grid"":null,""id"":978,""name"":""K. Havertz"",""number"":29,""pos"":""F""},{""grid"":null,""id"":136723,""name"":""N. Madueke"",""number"":20,""pos"":""F""},{""grid"":null,""id"":38746,""name"":""J. Timber"",""number"":12,""pos"":""D""},{""grid"":null,""id"":313236,""name"":""E. Nwaneri"",""number"":22,""pos"":""M""},{""grid"":null,""id"":313245,""name"":""M. Lewis-Skelly"",""number"":49,""pos"":""D""},{""grid"":null,""id"":333682,""name"":""C. Mosquera"",""number"":3,""pos"":""D""},{""grid"":null,""id"":1946,""name"":""L. Trossard"",""number"":19,""pos"":""F""},{""grid"":null,""id"":47311,""name"":""M. Merino"",""number"":23,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378978,England,39,Premier League,2025,Regular Season - 1,2025-08-18T19:00:00+00:00,Leeds,Everton,45,Everton,AWAY,4-2-3-1,17953,Leighton Baines,"[{""grid"":""1:1"",""id"":2932,""name"":""J. Pickford"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":270139,""name"":""J. O'Brien"",""number"":15,""pos"":""D""},{""grid"":""2:3"",""id"":2936,""name"":""J. Tarkowski"",""number"":6,""pos"":""D""},{""grid"":""2:2"",""id"":2934,""name"":""M. Keane"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":895,""name"":""J. Garner"",""number"":37,""pos"":""D""},{""grid"":""3:2"",""id"":284500,""name"":""T. Iroegbunam"",""number"":42,""pos"":""M""},{""grid"":""3:1"",""id"":2990,""name"":""I. Gueye"",""number"":27,""pos"":""M""},{""grid"":""4:3"",""id"":195993,""name"":""C. Alcaraz"",""number"":24,""pos"":""M""},{""grid"":""4:2"",""id"":148099,""name"":""K. Dewsbury-Hall"",""number"":22,""pos"":""M""},{""grid"":""4:1"",""id"":18592,""name"":""I. Ndiaye"",""number"":10,""pos"":""M""},{""grid"":""5:1"",""id"":125743,""name"":""Beto"",""number"":9,""pos"":""F""}]",11,"[{""grid"":null,""id"":138844,""name"":""H. Tyrer"",""number"":53,""pos"":""G""},{""grid"":null,""id"":18860,""name"":""M. Travers"",""number"":12,""pos"":""G""},{""grid"":null,""id"":19187,""name"":""J. Grealish"",""number"":18,""pos"":""M""},{""grid"":null,""id"":343684,""name"":""T. Barry"",""number"":11,""pos"":""F""},{""grid"":null,""id"":405360,""name"":""H. Armstrong"",""number"":45,""pos"":""M""},{""grid"":null,""id"":18758,""name"":""S. Coleman"",""number"":23,""pos"":""D""},{""grid"":null,""id"":18929,""name"":""D. McNeil"",""number"":7,""pos"":""F""},{""grid"":null,""id"":167657,""name"":""T. Onyango"",""number"":62,""pos"":""M""},{""grid"":null,""id"":330412,""name"":""Chermiti"",""number"":17,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378978,England,39,Premier League,2025,Regular Season - 1,2025-08-18T19:00:00+00:00,Leeds,Everton,63,Leeds,HOME,4-3-3,2,Daniel Farke,"[{""grid"":""1:1"",""id"":80296,""name"":""Lucas Perri"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":19201,""name"":""J. Bogle"",""number"":2,""pos"":""D""},{""grid"":""2:3"",""id"":19321,""name"":""J. Rodon"",""number"":6,""pos"":""D""},{""grid"":""2:2"",""id"":64003,""name"":""P. Struijk"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":47969,""name"":""G. Gudmundsson"",""number"":3,""pos"":""D""},{""grid"":""3:3"",""id"":32966,""name"":""A. Tanaka"",""number"":22,""pos"":""M""},{""grid"":""3:2"",""id"":2279,""name"":""E. Ampadu"",""number"":4,""pos"":""M""},{""grid"":""3:1"",""id"":177665,""name"":""A. Stach"",""number"":18,""pos"":""M""},{""grid"":""4:3"",""id"":19329,""name"":""D. James"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":250,""name"":""J. Piroe"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":162128,""name"":""W. Gnonto"",""number"":29,""pos"":""F""}]",11,"[{""grid"":null,""id"":18885,""name"":""K. Darlow"",""number"":26,""pos"":""G""},{""grid"":null,""id"":1408,""name"":""S. Bornauw"",""number"":23,""pos"":""D""},{""grid"":null,""id"":19287,""name"":""S. Byram"",""number"":25,""pos"":""D""},{""grid"":null,""id"":19461,""name"":""L. Nmecha"",""number"":14,""pos"":""F""},{""grid"":null,""id"":18901,""name"":""S. Longstaff"",""number"":8,""pos"":""M""},{""grid"":null,""id"":19128,""name"":""J. Harrison"",""number"":20,""pos"":""F""},{""grid"":null,""id"":129142,""name"":""I. Gruev"",""number"":44,""pos"":""M""},{""grid"":null,""id"":138776,""name"":""L. Ramazani"",""number"":17,""pos"":""F""},{""grid"":null,""id"":50739,""name"":""B. Aaronson"",""number"":11,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378979,England,39,Premier League,2025,Regular Season - 2,2025-08-23T16:30:00+00:00,Arsenal,Leeds,42,Arsenal,HOME,4-3-3,7248,Mikel Arteta,"[{""grid"":""1:1"",""id"":19465,""name"":""D. Raya"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":38746,""name"":""J. Timber"",""number"":12,""pos"":""D""},{""grid"":""2:3"",""id"":22090,""name"":""W. Saliba"",""number"":2,""pos"":""D""},{""grid"":""2:2"",""id"":22224,""name"":""Gabriel"",""number"":6,""pos"":""D""},{""grid"":""2:1"",""id"":157052,""name"":""R. Calafiori"",""number"":33,""pos"":""D""},{""grid"":""3:3"",""id"":37127,""name"":""M. Odegaard"",""number"":8,""pos"":""M""},{""grid"":""3:2"",""id"":47315,""name"":""M. Zubimendi"",""number"":36,""pos"":""M""},{""grid"":""3:1"",""id"":2937,""name"":""D. Rice"",""number"":41,""pos"":""M""},{""grid"":""4:3"",""id"":1460,""name"":""B. Saka"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":18979,""name"":""V. Gyökeres"",""number"":14,""pos"":""F""},{""grid"":""4:1"",""id"":136723,""name"":""N. Madueke"",""number"":20,""pos"":""F""}]",11,"[{""grid"":null,""id"":2273,""name"":""K. Arrizabalaga"",""number"":13,""pos"":""G""},{""grid"":null,""id"":61431,""name"":""J. Kiwior"",""number"":15,""pos"":""D""},{""grid"":null,""id"":127769,""name"":""G. Martinelli"",""number"":11,""pos"":""F""},{""grid"":null,""id"":313236,""name"":""E. Nwaneri"",""number"":22,""pos"":""M""},{""grid"":null,""id"":313245,""name"":""M. Lewis-Skelly"",""number"":49,""pos"":""D""},{""grid"":null,""id"":333682,""name"":""C. Mosquera"",""number"":3,""pos"":""D""},{""grid"":null,""id"":442044,""name"":""M. Dowman"",""number"":56,""pos"":""M""},{""grid"":null,""id"":1946,""name"":""L. Trossard"",""number"":19,""pos"":""F""},{""grid"":null,""id"":47311,""name"":""M. Merino"",""number"":23,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1378979,England,39,Premier League,2025,Regular Season - 2,2025-08-23T16:30:00+00:00,Arsenal,Leeds,63,Leeds,AWAY,4-3-3,2,Daniel Farke,"[{""grid"":""1:1"",""id"":80296,""name"":""Lucas Perri"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":19201,""name"":""J. Bogle"",""number"":2,""pos"":""D""},{""grid"":""2:3"",""id"":19321,""name"":""J. Rodon"",""number"":6,""pos"":""D""},{""grid"":""2:2"",""id"":64003,""name"":""P. Struijk"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":47969,""name"":""G. Gudmundsson"",""number"":3,""pos"":""D""},{""grid"":""3:3"",""id"":32966,""name"":""A. Tanaka"",""number"":22,""pos"":""M""},{""grid"":""3:2"",""id"":129142,""name"":""I. Gruev"",""number"":44,""pos"":""M""},{""grid"":""3:1"",""id"":177665,""name"":""A. Stach"",""number"":18,""pos"":""M""},{""grid"":""4:3"",""id"":19329,""name"":""D. James"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":250,""name"":""J. Piroe"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":162128,""name"":""W. Gnonto"",""number"":29,""pos"":""F""}]",11,"[{""grid"":null,""id"":18885,""name"":""K. Darlow"",""number"":26,""pos"":""G""},{""grid"":null,""id"":1408,""name"":""S. Bornauw"",""number"":23,""pos"":""D""},{""grid"":null,""id"":48389,""name"":""N. Okafor"",""number"":19,""pos"":""F""},{""grid"":null,""id"":833,""name"":""J. Bijol"",""number"":15,""pos"":""D""},{""grid"":null,""id"":19287,""name"":""S. Byram"",""number"":25,""pos"":""D""},{""grid"":null,""id"":19461,""name"":""L. Nmecha"",""number"":14,""pos"":""F""},{""grid"":null,""id"":18901,""name"":""S. Longstaff"",""number"":8,""pos"":""M""},{""grid"":null,""id"":19128,""name"":""J. Harrison"",""number"":20,""pos"":""F""},{""grid"":null,""id"":50739,""name"":""B. Aaronson"",""number"":11,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
