fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,status,elapsed,venue_id,venue_name,venue_city,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result,evidence_tier,direct_matchday_squad_evidence_possible,direct_minutes_evidence_possible,player_evidence_backfill_eligible,captured_at_utc,source,historical_callup_evidence_possible,nationality_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1436251,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-04T15:00:00+00:00,FT,90,,FK Viktoria Stadion,Prague,23,Saudi Arabia,1105,FYR Macedonia,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486492,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T15:00:00+00:00,FT,90,,,,10380,Sweden U19,10342,Norway U19,2,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486493,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T15:00:00+00:00,FT,90,,,,10354,Albania U19,10373,Moldova U19,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486494,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T15:30:00+00:00,FT,90,,,,22343,Ukraine U18,21474,Norway U18,6,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486495,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T15:30:00+00:00,FT,90,,,,10342,Norway U19,22428,Denmark U18,3,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126008,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T16:00:00+00:00,FT,90,786,Estádio Nacional 24 de Setembro,Bissau,1513,Guinea-Bissau,1499,Sierra Leone,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126017,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T16:00:00+00:00,FT,90,3712,Estádio 11 de Novembro,Luanda,1529,Angola,1526,Libya,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126018,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T16:00:00+00:00,FT,90,22431,National Sports Complex Pitch 1,Saint Pierre,1497,Mauritius,1533,Cape Verde Islands,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126030,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T16:00:00+00:00,FT,90,,Municipal Stadium of Oujda,Oujda,1494,Sao Tome and Principe,1521,Equatorial Guinea,2,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126032,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T16:00:00+00:00,FT,90,,Stade Larbi Zaouli,Casablanca,1490,Madagascar,1527,Central African Republic,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323280,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T16:00:00+00:00,FT,90,,Boris Paichadze Dinamo Arena,Tbilisi,1104,Georgia,777,Türkiye,2,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323282,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T16:00:00+00:00,FT,90,2612,S. Dariaus ir S. Girėno stadionas,Kaunas,1097,Lithuania,1112,Malta,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1352744,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-04T16:00:00+00:00,FT,90,,Ullevaal,Oslo,1090,Norway,1099,Finland,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1414162,10,Friendlies,FRIENDLIES,2025,Friendlies 2,2025-09-04T16:00:00+00:00,FT,90,,Europa Point Stadium,Gibraltar,1093,Gibraltar,778,Albania,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486496,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T16:00:00+00:00,FT,90,,,,8189,Denmark U21,8214,Norway U21,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1414163,10,Friendlies,FRIENDLIES,2025,Friendlies 2,2025-09-04T16:30:00+00:00,FT,90,,Zabeel Stadium,Dubayy (Dubai),1563,United Arab Emirates,1565,Syria,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1431008,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-04T17:00:00+00:00,FT,90,,Lukoil Arena,Moscow,4,Russia,1548,Jordan,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323281,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T18:45:00+00:00,FT,90,,Stade de Luxembourg,Luxembourg,1102,Luxembourg,771,Northern Ireland,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323283,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T18:45:00+00:00,FT,90,,Rheinpark Stadion,Vaduz,1107,Liechtenstein,1,Belgium,0,6,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1366279,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T18:45:00+00:00,FT,90,11914,Štadión Tehelné pole,Bratislava,773,Slovakia,25,Germany,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1366280,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T18:45:00+00:00,FT,90,,National Stadium Vasil Levski,Sofia,1103,Bulgaria,9,Spain,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1366281,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T18:45:00+00:00,FT,90,,De Kuip,Rotterdam,1118,Netherlands,24,Poland,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126019,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T19:00:00+00:00,FT,90,,Stade Ahmadou Ahidjo,Yaounde,1530,Cameroon,2995,Eswatini,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126028,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T19:00:00+00:00,FT,90,,Hocine Ait Ahmed Stadium,Tizi Ouzou,1532,Algeria,1520,Botswana,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126031,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T19:00:00+00:00,FT,90,,Stade Olympique Hammadi Agrebi,Rades,28,Tunisia,1525,Liberia,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126034,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T19:00:00+00:00,FT,90,,Stade du 26 Mars,Bamako,1500,Mali,1524,Comoros,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1397437,31,World Cup - Qualification CONCACAF,WORLD_CUP_QUALIFICATION,2026,Final Round - 1,2025-09-04T21:30:00+00:00,FT,90,7380,Franklin Essed Stadion,Paramaribo,8171,Suriname,11,Panama,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:47Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1100313,34,World Cup - Qualification South America,WORLD_CUP_QUALIFICATION,2026,Group Stage - 17,2025-09-04T23:30:00+00:00,FT,90,366,Estadio Metropolitano Roberto Meléndez,Barranquilla,8,Colombia,2381,Bolivia,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:49Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1100314,34,World Cup - Qualification South America,WORLD_CUP_QUALIFICATION,2026,Group Stage - 17,2025-09-04T23:30:00+00:00,FT,90,1624,Estadio Centenario,Montevideo,7,Uruguay,30,Peru,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:49Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1100316,34,World Cup - Qualification South America,WORLD_CUP_QUALIFICATION,2026,Group Stage - 17,2025-09-04T23:30:00+00:00,FT,90,20705,Estadio Defensores del Chaco,Asunción,2380,Paraguay,2382,Ecuador,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:49Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1100317,34,World Cup - Qualification South America,WORLD_CUP_QUALIFICATION,2026,Group Stage - 17,2025-09-04T23:30:00+00:00,FT,90,19570,Estadio Monumental,Buenos Aires,26,Argentina,2379,Venezuela,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:49Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1100315,34,World Cup - Qualification South America,WORLD_CUP_QUALIFICATION,2026,Group Stage - 17,2025-09-05T00:30:00+00:00,FT,90,,Estádio do Maracanã,Rio de Janeiro,6,Brazil,2383,Chile,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:49Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1397438,31,World Cup - Qualification CONCACAF,WORLD_CUP_QUALIFICATION,2026,Final Round - 1,2025-09-05T02:00:00+00:00,FT,90,2441,Estadio Cementos Progreso,Guatemala City,5161,Guatemala,5159,El Salvador,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:47Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486497,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T08:00:00+00:00,FT,90,,,,10356,Armenia U19,26531,Uzbekistan U19,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1396840,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-05T09:45:00+00:00,FT,90,,GIO Stadium Canberra,Canberra,20,Australia,4673,New Zealand,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126027,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T12:00:00+00:00,FT,90,,Nelson Mandela National Stadium,Kampala,8050,Somalia,1509,Guinea,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126012,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T13:00:00+00:00,FT,90,,Juba Stadium,Juba,1496,South Sudan,1508,Congo DR,1,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126023,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T13:00:00+00:00,FT,90,,Moi International Sports Centre,Nairobi,1511,Kenya,1492,Gambia,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126029,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T13:00:00+00:00,FT,90,,Obed Itani Chilume Stadium,Francistown,1493,Namibia,1495,Malawi,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486587,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T13:00:00+00:00,FT,90,,Stade Municipal de Beaublanc,Limoges,27070,Saudi Arabia U18,22431,Japan U18,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1449841,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-05T13:30:00+00:00,FT,90,,Gelora Bung Tomo,Surabaya,1571,Indonesia,1557,Chinese Taipei,6,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1449842,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-05T13:30:00+00:00,CANC,,835,Stadion Gelora Bung Tomo,Surabaya,1571,Indonesia,1570,Kuwait,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486427,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T14:00:00+00:00,FT,90,,,,22434,Moldova U18,21477,Romania U18,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486428,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T14:00:00+00:00,FT,90,,,,10339,Latvia U19,10372,Malta U19,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486498,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T14:00:00+00:00,FT,90,,,,8219,Russia U21,10955,Saudi Arabia U23,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486501,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T14:00:00+00:00,FT,90,,,,10334,France U19,10377,Republic of Ireland U19,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486502,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T14:00:00+00:00,FT,90,,,,25809,ABFF U19,10344,Russia U19,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486589,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T15:00:00+00:00,FT,90,,,,10333,Finland U19,27057,Canada U19,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126009,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T16:00:00+00:00,FT,90,786,Estádio Nacional 24 de Setembro,Bissau,1535,Djibouti,1502,Burkina Faso,0,6,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126014,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T16:00:00+00:00,FT,90,,Stade Olympique Alassane Ouattara,Abidjan,1516,Benin,1522,Zimbabwe,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126015,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T16:00:00+00:00,FT,90,,Toyota Stadium,Bloemfontein,1518,Lesotho,1531,South Africa,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126020,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T16:00:00+00:00,FT,90,390,Stade Alphonse Massamba-Débat,Brazzaville,1517,Congo,1489,Tanzania,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126026,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T16:00:00+00:00,FT,90,,Nelson Mandela National Stadium,Kampala,1519,Uganda,1512,Mozambique,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486503,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T16:00:00+00:00,FT,90,,,,8177,Albania U21,8196,Germany U21,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486504,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T17:00:00+00:00,FT,90,,,,10306,United States U20,11039,Morocco U20,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486505,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T17:00:00+00:00,FT,90,,,,22435,Netherlands U18,22342,USA U18,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486506,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T17:00:00+00:00,FT,90,,Stade Municipal de Beaublanc,Limoges,8194,France U21,19073,Portugal U18,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1352745,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-05T18:00:00+00:00,FT,90,,National Arena,Bucharest,774,Romania,5529,Canada,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486507,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-05T18:30:00+00:00,FT,90,,SMH Group Stadium,Chesterfield,10309,England U20,10289,Italy U20,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323284,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,90,1442,Stadion Stozice,Ljubljana,1091,Slovenia,5,Sweden,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323285,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,90,,St. Jakob-Park,Basel,15,Switzerland,1111,Kosovo,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323286,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,90,,Georgios Karaiskakis Stadium,Piraeus,1117,Greece,1100,Belarus,5,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323287,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,90,819,Laugardalsvöllur,Reykjavík,18,Iceland,1096,Azerbaijan,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323288,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,90,,Stadionul Zimbru,Chisinau,1114,Moldova,1116,Israel,0,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
